gw_paint_fid,casual,temperature,registered,hour,feeling_temp
L_1,3,18.32,17,23,18.9998
L_1,1,17.38,7,0,18.0032
L_1,0,17.38,2,2,18.0032
L_1,1,17.38,0,3,18.0032
L_1,1,17.38,3,4,18.0032
L_1,1,17.38,20,5,18.0032
L_1,0,17.38,72,6,18.0032
L_1,6,17.38,166,7,18.0032
L_1,15,17.38,349,8,18.0032
L_1,18,17.38,167,9,18.0032
L_1,16,17.38,90,10,18.0032
L_1,11,17.38,78,11,18.0032
L_1,16,17.38,51,12,18.0032
L_1,5,17.38,24,13,18.0032
L_1,3,17.38,21,14,18.0032
L_1,18,17.38,71,15,18.0032
L_1,11,17.38,95,16,18.0032
L_1,15,17.38,276,17,18.0032
L_1,22,17.38,351,18,18.0032
L_1,12,17.38,269,19,18.0032
L_1,13,17.38,150,20,18.0032
L_1,12,17.38,109,21,18.0032
L_1,5,17.38,79,22,18.0032
L_1,2,17.38,56,23,18.0032
L_1,1,17.38,12,0,18.0032
L_1,2,17.38,3,1,18.0032
L_1,2,17.38,4,2,18.0032
L_1,1,18.32,1,3,18.9998
L_1,0,18.32,4,4,18.9998
L_1,1,18.32,15,5,18.9998
L_1,1,20.2,74,6,20.003
L_1,3,20.2,83,7,20.003
L_1,9,21.14,319,8,20.003
L_1,14,20.2,176,9,20.003
L_1,3,20.2,63,10,20.003
L_1,1,20.2,9,11,18.0032
L_1,1,18.32,21,12,18.9998
L_1,2,20.2,9,13,20.003
L_1,1,20.2,24,14,18.0032
L_1,3,21.14,55,15,20.003
L_1,7,22.08,137,16,22.0028
L_1,21,22.08,264,17,22.0028
L_1,18,22.08,219,18,22.0028
L_1,14,22.08,212,19,22.0028
L_1,3,22.08,93,20,22.0028
L_1,4,22.08,34,21,22.0028
L_1,3,21.14,26,22,20.003
L_1,3,21.14,21,23,20.003
L_1,3,20.2,11,0,17.0
L_1,0,21.14,4,1,20.003
L_1,0,21.14,2,3,20.003
L_1,0,21.14,3,4,20.003
L_1,1,21.14,13,5,20.003
L_1,1,21.14,55,6,20.003
L_1,7,21.14,172,7,20.003
L_1,7,21.14,188,8,20.003
L_1,4,21.14,65,9,18.0032
L_1,8,22.08,57,10,20.9996
L_1,16,22.08,82,11,20.9996
L_1,17,23.02,85,12,22.9994
L_1,14,23.96,112,13,26.0024
L_1,15,24.9,105,14,28.0022
L_1,24,23.02,115,15,22.9994
L_1,5,22.08,151,16,20.9996
L_1,11,22.08,102,17,20.9996
L_1,2,22.08,66,18,20.9996
L_1,1,21.14,51,19,18.0032
L_1,6,21.14,83,20,20.003
L_1,6,22.08,76,21,20.9996
L_1,5,21.14,65,22,18.0032
L_1,0,21.14,26,23,18.0032
L_1,1,22.08,15,0,20.9996
L_1,0,21.14,8,1,18.0032
L_1,1,21.14,7,2,18.0032
L_1,1,21.14,1,3,20.003
L_1,0,21.14,3,4,20.003
L_1,0,21.14,14,5,20.003
L_1,3,21.14,54,6,18.0032
L_1,4,21.14,104,7,18.0032
L_1,12,21.14,276,8,20.003
L_1,5,21.14,131,9,20.003
L_1,2,21.14,27,10,18.0032
L_1,6,21.14,66,11,20.003
L_1,4,22.08,71,12,20.9996
L_1,14,24.9,108,13,28.0022
L_1,29,25.84,119,14,30.002
L_1,27,26.78,161,15,30.002
L_1,41,26.78,244,16,30.002
L_3,54,24.9,451,17,28.0022
L_1,33,24.9,377,18,28.0022
L_1,33,23.02,316,19,22.9994
L_1,30,22.08,180,20,20.9996
L_1,49,23.02,154,21,22.9994
L_1,33,21.14,127,22,20.003
L_1,35,21.14,113,23,20.003
L_1,32,21.14,84,0,20.003
L_1,16,21.14,67,1,20.003
L_1,18,20.2,46,2,17.0
L_1,8,19.26,29,3,20.003
L_1,3,19.26,4,4,20.003
L_1,2,19.26,6,5,20.003
L_1,0,19.26,6,6,20.003
L_1,9,20.2,43,7,20.003
L_1,16,21.14,103,8,22.0028
L_1,39,22.08,168,9,22.9994
L_1,85,24.9,233,10,26.999
L_1,108,25.84,252,11,28.9988
L_2,144,25.84,260,12,28.9988
L_2,131,26.78,239,13,28.9988
L_2,129,26.78,230,14,28.9988
L_2,217,26.78,263,15,28.9988
L_2,170,26.78,261,16,28.9988
L_2,185,26.78,275,17,28.9988
L_2,119,25.84,241,18,28.0022
L_1,101,24.9,214,19,26.999
L_1,78,23.02,167,20,24.9992
L_1,59,22.08,171,21,22.9994
L_1,49,22.08,126,22,22.9994
L_1,32,21.14,107,23,20.9996
L_1,29,21.14,79,0,20.9996
L_1,22,21.14,66,1,20.9996
L_1,16,21.14,60,2,22.9994
L_1,15,21.14,30,3,22.9994
L_1,3,20.2,6,4,20.9996
L_1,15,20.2,24,5,20.9996
L_1,4,19.26,16,6,20.003
L_1,9,20.2,28,7,20.003
L_1,25,22.08,69,8,22.9994
L_1,59,23.02,168,9,24.9992
L_2,120,24.9,214,10,26.999
L_2,144,24.9,258,11,26.999
L_1,113,24.9,298,12,26.999
L_2,119,26.78,231,13,28.9988
L_2,120,25.84,222,14,28.0022
L_2,134,26.78,270,15,28.0022
L_2,180,25.84,303,16,28.0022
L_2,152,25.84,228,17,28.0022
L_1,110,23.96,229,18,26.0024
L_1,101,22.08,232,19,24.0026
L_1,65,21.14,161,20,22.9994
L_1,45,22.08,114,21,24.0026
L_1,21,21.14,74,22,24.0026
L_1,12,19.26,33,23,20.003
L_1,5,18.32,11,0,18.9998
L_1,1,18.32,11,1,18.9998
L_1,2,18.32,0,2,18.9998
L_1,0,17.38,4,4,18.0032
L_1,1,18.32,23,5,18.9998
L_1,1,18.32,108,6,18.9998
L_1,12,19.26,300,7,20.003
L_3,26,20.2,382,8,22.0028
L_1,21,22.08,155,9,24.0026
L_1,40,23.96,89,10,26.0024
L_1,34,24.9,131,11,26.999
L_1,37,25.84,147,12,28.0022
L_1,43,25.84,120,13,28.0022
L_1,60,26.78,129,14,28.0022
L_1,60,26.78,152,15,28.0022
L_1,60,25.84,238,16,28.0022
L_3,75,25.84,515,17,28.0022
L_3,56,24.9,515,18,26.999
L_3,63,23.96,373,19,26.0024
L_1,41,23.02,258,20,24.9992
L_1,29,22.08,166,21,24.0026
L_1,16,21.14,134,22,22.0028
L_1,7,21.14,62,23,22.0028
L_1,7,20.2,19,0,20.003
L_1,4,19.26,6,1,20.003
L_1,2,20.2,0,2,22.0028
L_1,2,19.26,2,3,20.003
L_1,2,18.32,6,4,18.9998
L_1,1,18.32,19,5,18.9998
L_1,6,18.32,116,6,18.9998
L_1,14,19.26,348,7,20.003
L_3,26,20.2,399,8,20.9996
L_1,35,22.08,179,9,24.0026
L_1,42,23.96,93,10,26.0024
L_1,33,24.9,120,11,26.999
L_1,43,25.84,144,12,28.0022
L_1,48,26.78,136,13,28.0022
L_1,51,26.78,139,14,28.0022
L_1,35,26.78,145,15,28.0022
L_1,41,26.78,251,16,28.0022
L_3,72,26.78,507,17,28.0022
L_3,67,24.9,472,18,26.999
L_1,55,23.96,341,19,26.0024
L_1,31,23.02,241,20,24.9992
L_1,45,22.08,200,21,22.9994
L_1,24,22.08,120,22,22.9994
L_1,15,22.08,59,23,22.9994
L_1,5,21.14,28,0,22.9994
L_1,1,21.14,7,1,22.9994
L_1,1,20.2,4,2,20.9996
L_1,1,20.2,7,3,20.003
L_1,1,20.2,8,4,20.9996
L_1,1,19.26,30,5,20.003
L_1,7,19.26,138,6,20.003
L_1,20,20.2,350,7,20.9996
L_3,33,21.14,396,8,22.0028
L_1,19,22.08,183,9,22.9994
L_1,27,24.9,115,10,26.999
L_1,43,25.84,121,11,28.9988
L_1,56,26.78,156,12,28.9988
L_1,39,27.72,139,13,30.002
L_1,19,28.66,105,14,30.9986
L_1,30,28.66,146,15,30.9986
L_1,36,27.72,241,16,30.002
L_3,87,27.72,512,17,30.002
L_3,83,25.84,503,18,28.9988
L_1,44,24.9,337,19,26.999
L_1,40,25.84,221,20,28.0022
L_1,24,23.02,189,21,24.9992
L_1,20,23.02,140,22,24.9992
L_1,10,22.08,62,23,24.0026
L_1,3,22.08,34,0,24.0026
L_1,0,22.08,20,1,24.0026
L_1,0,21.14,5,2,22.9994
L_1,3,21.14,5,3,22.9994
L_1,2,20.2,5,4,22.0028
L_1,1,20.2,30,5,22.0028
L_1,5,20.2,119,6,20.9996
L_1,17,21.14,321,7,22.9994
L_1,27,22.08,364,8,24.0026
L_1,23,22.08,186,9,24.0026
L_1,25,23.02,96,10,24.9992
L_1,39,23.96,120,11,26.0024
L_1,31,23.02,148,12,24.9992
L_1,38,22.08,151,13,24.0026
L_1,36,22.08,134,14,24.0026
L_1,25,20.2,110,15,22.9994
L_1,29,17.38,193,16,18.0032
L_1,31,14.56,230,17,15.0002
L_1,22,14.56,222,18,15.0002
L_1,20,13.62,212,19,13.997
L_1,25,13.62,223,20,13.997
L_1,11,13.62,134,21,13.997
L_1,7,12.68,108,22,13.0004
L_1,8,12.68,61,23,13.0004
L_1,5,11.74,43,0,11.9972
L_1,7,11.74,19,1,11.9972
L_1,3,10.8,7,2,11.0006
L_1,2,10.8,4,3,11.0006
L_1,1,10.8,3,4,11.0006
L_1,2,9.86,30,5,9.9974
L_1,6,9.86,87,6,9.9974
L_1,16,10.8,283,7,11.0006
L_3,23,11.74,386,8,11.9972
L_1,21,13.62,189,9,13.997
L_1,36,15.5,104,10,15.9968
L_1,40,15.5,139,11,15.9968
L_1,39,16.44,212,12,17.0
L_1,55,17.38,168,13,18.0032
L_1,49,17.38,176,14,18.0032
L_1,38,17.38,165,15,18.0032
L_1,67,16.44,291,16,17.0
L_3,86,16.44,480,17,17.0
L_3,55,16.44,427,18,17.0
L_1,59,15.5,256,19,15.9968
L_1,41,15.5,184,20,15.9968
L_1,39,15.5,124,21,15.9968
L_1,32,14.56,135,22,15.0002
L_1,20,15.5,106,23,15.9968
L_1,28,13.62,80,0,13.997
L_1,28,13.62,52,1,13.997
L_1,18,13.62,61,2,13.997
L_1,7,13.62,21,3,13.997
L_1,1,13.62,4,4,13.997
L_1,2,13.62,3,5,13.997
L_1,5,13.62,17,6,13.997
L_1,4,13.62,33,7,13.997
L_1,27,13.62,81,8,13.997
L_1,32,14.56,145,9,15.0002
L_1,72,15.5,177,10,15.9968
L_2,119,16.44,248,11,17.0
L_2,115,16.44,257,12,17.0
L_2,124,16.44,225,13,17.0
L_2,123,16.44,174,14,17.0
L_2,148,16.44,206,15,17.0
L_2,116,17.38,189,16,18.0032
L_2,141,16.44,218,17,17.0
L_1,95,16.44,234,18,17.0
L_1,70,16.44,186,19,17.0
L_1,43,16.44,133,20,17.0
L_1,49,15.5,121,21,15.9968
L_1,31,15.5,112,22,15.9968
L_1,36,13.62,100,23,13.997
L_1,24,13.62,88,0,13.997
L_1,13,13.62,66,1,13.997
L_1,21,12.68,68,2,13.0004
L_1,11,12.68,25,3,13.0004
L_1,1,12.68,0,4,13.0004
L_1,1,12.68,5,5,13.0004
L_1,2,12.68,10,6,13.0004
L_1,15,13.62,29,7,13.997
L_1,16,13.62,53,8,13.997
L_1,46,14.56,94,9,15.0002
L_1,82,15.5,178,10,15.9968
L_2,116,16.44,201,11,17.0
L_2,135,17.38,229,12,18.0032
L_2,162,18.32,214,13,18.9998
L_2,127,19.26,184,14,20.003
L_2,132,19.26,233,15,20.003
L_2,134,18.32,235,16,18.9998
L_1,95,18.32,230,17,18.9998
L_1,66,18.32,223,18,18.9998
L_1,54,17.38,191,19,18.0032
L_1,44,17.38,136,20,18.0032
L_1,37,17.38,110,21,18.0032
L_1,9,17.38,75,22,18.0032
L_1,10,17.38,44,23,18.0032
L_1,14,16.44,23,0,17.0
L_1,3,16.44,7,1,17.0
L_1,6,16.44,7,2,17.0
L_1,1,15.5,4,3,15.9968
L_1,2,15.5,6,4,15.9968
L_1,2,15.5,26,5,15.9968
L_1,6,15.5,107,6,15.9968
L_1,20,15.5,312,7,15.9968
L_3,29,16.44,391,8,17.0
L_1,32,17.38,183,9,18.0032
L_1,21,18.32,84,10,18.9998
L_1,41,19.26,98,11,20.003
L_1,51,19.26,138,12,20.003
L_1,53,20.2,124,13,24.0026
L_1,45,20.2,143,14,24.0026
L_1,44,20.2,143,15,24.0026
L_1,55,20.2,208,16,24.0026
L_3,85,19.26,483,17,20.003
L_3,56,18.32,484,18,18.9998
L_1,41,18.32,333,19,18.9998
L_1,27,18.32,204,20,18.9998
L_1,19,18.32,181,21,18.9998
L_1,25,18.32,104,22,18.9998
L_1,13,18.32,55,23,18.9998
L_1,4,18.32,21,0,18.9998
L_1,3,17.38,11,1,18.0032
L_1,1,17.38,4,2,18.0032
L_1,0,17.38,3,3,18.0032
L_1,2,17.38,4,4,18.0032
L_1,1,17.38,21,5,18.0032
L_1,3,17.38,111,6,18.0032
L_1,23,17.38,306,7,18.0032
L_1,13,17.38,196,8,18.0032
L_1,5,17.38,64,9,18.0032
L_1,4,18.32,26,10,18.9998
L_1,8,18.32,48,11,18.9998
L_1,13,18.32,47,12,18.9998
L_1,22,18.32,81,13,18.9998
L_1,27,19.26,85,14,20.003
L_1,34,21.14,158,15,22.9994
L_1,23,20.2,241,16,20.9996
L_3,66,20.2,445,17,20.9996
L_3,39,20.2,453,18,20.9996
L_1,43,19.26,294,19,20.003
L_1,41,18.32,212,20,18.9998
L_1,29,18.32,177,21,18.9998
L_1,23,18.32,125,22,18.9998
L_1,11,18.32,70,23,18.9998
L_1,7,17.38,20,0,18.0032
L_1,0,17.38,17,1,18.0032
L_1,1,17.38,5,2,18.0032
L_1,0,17.38,6,3,18.0032
L_1,2,17.38,5,4,18.0032
L_1,1,17.38,30,5,18.0032
L_1,5,17.38,112,6,18.0032
L_1,18,17.38,312,7,18.0032
L_3,18,17.38,444,8,18.0032
L_1,21,18.32,187,9,18.9998
L_1,30,20.2,103,10,20.003
L_1,42,21.14,138,11,22.0028
L_1,42,22.08,151,12,22.9994
L_1,37,23.02,144,13,24.9992
L_1,40,23.02,139,14,24.9992
L_1,43,23.02,142,15,24.9992
L_1,51,23.02,230,16,24.9992
L_3,61,23.02,475,17,24.9992
L_3,24,22.08,384,18,22.0028
L_1,30,21.14,253,19,20.003
L_1,11,21.14,149,20,20.003
L_1,25,20.2,175,21,17.0
L_1,15,21.14,112,22,20.003
L_1,15,20.2,80,23,18.0032
L_1,11,20.2,30,0,18.0032
L_1,5,20.2,6,1,18.0032
L_1,2,20.2,8,2,18.0032
L_1,5,20.2,7,3,18.0032
L_1,0,20.2,2,4,18.0032
L_1,2,20.2,28,5,18.0032
L_1,7,20.2,94,6,17.0
L_1,16,20.2,295,7,17.0
L_3,26,20.2,389,8,17.0
L_1,35,21.14,168,9,20.003
L_1,19,22.08,101,10,22.0028
L_1,23,22.08,142,11,22.0028
L_1,25,23.02,151,12,24.0026
L_1,38,23.02,155,13,24.0026
L_1,41,23.02,142,14,24.0026
L_1,32,23.96,149,15,26.0024
L_1,39,23.96,262,16,26.0024
L_3,50,23.02,513,17,24.0026
L_3,50,22.08,501,18,22.0028
L_3,32,22.08,388,19,22.0028
L_1,35,21.14,250,20,20.003
L_1,27,22.08,194,21,22.0028
L_1,21,21.14,166,22,18.0032
L_1,14,21.14,99,23,20.003
L_1,11,21.14,41,0,20.003
L_1,2,20.2,29,1,17.0
L_1,6,20.2,14,2,17.0
L_1,3,20.2,5,3,17.0
L_1,6,20.2,7,4,17.0
L_1,2,21.14,20,5,20.003
L_1,5,21.14,99,6,20.003
L_1,14,21.14,240,7,20.003
L_1,20,21.14,297,8,20.003
L_1,3,21.14,108,9,18.0032
L_1,7,21.14,28,10,18.0032
L_1,1,21.14,20,11,18.0032
L_1,1,21.14,28,12,20.003
L_1,7,20.2,27,13,17.0
L_1,3,20.2,21,14,17.0
L_1,9,21.14,52,15,20.003
L_1,5,21.14,51,16,20.003
L_1,13,20.2,86,17,17.0
L_1,14,20.2,220,18,17.0
L_1,16,21.14,232,19,20.003
L_1,21,20.2,158,20,18.0032
L_1,17,20.2,121,21,17.0
L_1,31,20.2,126,22,18.0032
L_1,41,19.26,107,23,20.003
L_1,7,19.26,86,0,20.003
L_1,18,19.26,61,1,20.003
L_1,14,19.26,54,2,20.003
L_1,4,19.26,27,3,20.003
L_1,1,18.32,7,4,18.9998
L_1,2,18.32,3,5,18.9998
L_1,6,18.32,12,6,18.9998
L_1,12,18.32,34,7,18.9998
L_1,19,19.26,102,8,20.003
L_1,41,20.2,134,9,20.003
L_1,90,20.2,203,10,20.003
L_2,118,21.14,268,11,22.0028
L_2,141,21.14,266,12,22.0028
L_2,170,22.08,290,13,22.9994
L_2,164,23.02,226,14,24.9992
L_2,168,23.02,284,15,24.9992
L_2,167,22.08,282,16,22.9994
L_2,180,23.02,246,17,24.9992
L_2,157,22.08,243,18,22.9994
L_1,77,21.14,231,19,20.9996
L_1,77,21.14,166,20,22.0028
L_1,66,21.14,156,21,22.0028
L_1,50,21.14,143,22,20.9996
L_1,27,20.2,123,23,20.003
L_1,37,20.2,136,0,20.003
L_1,31,20.2,93,1,20.003
L_1,27,20.2,79,2,18.0032
L_1,20,20.2,39,3,18.0032
L_1,3,20.2,5,4,18.0032
L_1,1,20.2,2,5,20.003
L_1,4,20.2,13,6,20.003
L_1,15,20.2,23,7,18.0032
L_1,27,21.14,59,8,20.9996
L_1,55,22.08,100,9,22.0028
L_1,85,22.08,190,10,22.0028
L_2,131,23.02,230,11,24.0026
L_2,143,23.02,270,12,24.0026
L_2,122,23.96,247,13,26.0024
L_2,116,23.02,231,14,24.0026
L_2,119,23.02,234,15,24.0026
L_3,144,24.9,320,16,26.999
L_2,145,23.96,275,17,26.0024
L_2,125,23.96,279,18,26.0024
L_1,87,22.08,242,19,22.0028
L_1,51,22.08,135,20,22.0028
L_1,24,21.14,113,21,20.003
L_1,20,21.14,84,22,20.9996
L_1,12,21.14,67,23,20.003
L_1,6,21.14,23,0,20.003
L_1,3,21.14,14,1,20.9996
L_1,4,21.14,4,2,20.9996
L_1,0,21.14,5,3,20.003
L_1,2,21.14,4,4,20.003
L_1,0,21.14,25,5,20.9996
L_1,6,21.14,107,6,20.003
L_1,17,21.14,315,7,20.003
L_1,29,21.14,326,8,20.003
L_1,44,22.08,161,9,22.0028
L_1,37,22.08,117,10,22.0028
L_1,43,23.96,116,11,26.0024
L_1,48,23.96,161,12,26.0024
L_1,48,24.9,139,13,28.0022
L_1,44,24.9,110,14,26.999
L_1,52,25.84,157,15,28.9988
L_1,74,24.9,239,16,26.999
L_3,61,24.9,509,17,26.999
L_3,63,23.02,490,18,24.0026
L_1,36,23.02,347,19,24.0026
L_1,24,22.08,227,20,22.0028
L_1,18,22.08,164,21,22.0028
L_1,14,21.14,122,22,20.003
L_1,11,21.14,64,23,20.003
L_1,9,21.14,28,0,20.003
L_1,4,21.14,6,1,20.003
L_1,7,21.14,4,2,20.003
L_1,5,21.14,5,3,20.003
L_1,5,21.14,3,4,20.003
L_1,0,21.14,24,5,20.003
L_1,8,21.14,116,6,20.003
L_1,15,21.14,234,7,20.003
L_3,27,22.08,400,8,22.0028
L_1,20,22.08,173,9,22.0028
L_1,21,22.08,101,10,20.9996
L_1,26,23.02,97,11,22.9994
L_1,33,23.02,129,12,22.9994
L_1,29,24.9,122,13,28.0022
L_1,29,23.96,123,14,26.0024
L_1,35,23.96,170,15,26.0024
L_1,33,23.02,225,16,24.0026
L_3,50,23.02,480,17,22.9994
L_1,31,22.08,325,18,22.0028
L_1,26,22.08,294,19,22.0028
L_1,17,21.14,221,20,22.9994
L_1,17,20.2,179,21,20.9996
L_1,19,20.2,102,22,20.003
L_1,11,20.2,82,23,20.003
L_1,7,20.2,29,0,20.003
L_1,1,20.2,13,1,20.003
L_1,0,20.2,9,2,20.003
L_1,0,20.2,3,3,18.0032
L_1,1,20.2,3,4,20.003
L_1,2,20.2,20,5,18.0032
L_1,3,20.2,111,6,18.0032
L_1,8,20.2,177,7,18.0032
L_1,17,21.14,270,8,20.003
L_1,14,21.14,141,9,20.003
L_1,20,21.14,109,10,20.003
L_1,24,23.02,127,11,24.0026
L_1,25,23.96,159,12,26.0024
L_1,24,24.9,138,13,28.0022
L_1,25,25.84,145,14,28.9988
L_1,35,24.9,146,15,26.999
L_1,39,24.9,241,16,26.999
L_3,64,24.9,527,17,26.999
L_3,65,23.02,459,18,24.0026
L_1,57,23.02,315,19,24.0026
L_1,11,20.2,91,20,20.9996
L_1,7,20.2,67,21,20.003
L_1,19,20.2,68,22,20.003
L_1,12,20.2,59,23,18.0032
L_1,7,20.2,33,0,18.0032
L_1,3,20.2,20,1,17.0
L_1,0,20.2,2,2,17.0
L_1,0,20.2,8,3,18.0032
L_1,2,20.2,5,4,20.003
L_1,0,20.2,22,5,20.003
L_1,5,20.2,106,6,20.003
L_1,14,20.2,269,7,20.003
L_3,29,20.2,402,8,20.9996
L_1,27,21.14,198,9,22.9994
L_1,24,22.08,103,10,24.0026
L_1,36,21.14,122,11,24.0026
L_1,38,23.02,157,12,24.9992
L_1,36,22.08,175,13,24.9992
L_1,33,23.96,134,14,26.0024
L_1,42,23.96,185,15,26.0024
L_1,64,23.96,227,16,26.0024
L_3,62,23.02,527,17,24.9992
L_3,84,22.08,500,18,24.9992
L_1,36,21.14,348,19,24.9992
L_1,39,20.2,234,20,24.9992
L_1,30,19.26,195,21,20.003
L_1,25,18.32,150,22,18.9998
L_1,17,16.44,64,23,17.0
L_1,7,16.44,53,0,17.0
L_1,5,16.44,18,1,17.0
L_1,6,16.44,9,2,17.0
L_1,0,16.44,3,3,17.0
L_1,2,16.44,6,4,17.0
L_1,3,16.44,23,5,17.0
L_1,0,16.44,98,6,17.0
L_1,14,16.44,283,7,17.0
L_3,31,17.38,425,8,18.0032
L_1,23,18.32,214,9,18.9998
L_1,46,20.2,122,10,24.0026
L_1,49,22.08,168,11,24.9992
L_1,59,22.08,195,12,24.9992
L_1,72,23.02,194,13,24.9992
L_1,93,22.08,173,14,24.9992
L_1,52,22.08,193,15,24.9992
L_1,62,21.14,298,16,24.9992
L_3,94,21.14,497,17,24.9992
L_3,62,19.26,449,18,20.003
L_1,42,17.38,332,19,18.0032
L_1,28,17.38,202,20,18.0032
L_1,27,16.44,179,21,17.0
L_1,30,16.44,129,22,17.0
L_1,23,16.44,109,23,17.0
L_1,24,15.5,106,0,15.9968
L_1,11,14.56,47,1,15.0002
L_1,21,13.62,46,2,13.997
L_1,8,13.62,17,3,13.997
L_1,2,12.68,6,4,13.0004
L_1,1,12.68,4,5,13.0004
L_1,4,11.74,15,6,11.9972
L_1,6,11.74,30,7,11.9972
L_1,9,10.8,58,8,11.0006
L_1,17,10.8,112,9,11.0006
L_1,21,10.8,100,10,11.0006
L_1,30,9.86,102,11,9.9974
L_1,28,10.8,130,12,11.0006
L_1,27,10.8,98,13,11.0006
L_1,33,11.74,147,14,11.9972
L_1,41,11.74,154,15,11.9972
L_1,58,10.8,165,16,11.0006
L_1,58,10.8,170,17,11.0006
L_1,23,9.86,117,18,9.9974
L_1,27,9.86,99,19,9.9974
L_1,8,8.92,58,20,7.9976
L_1,3,8.92,53,21,7.9976
L_1,12,8.92,58,22,7.001
L_1,8,8.92,57,23,7.001
L_1,4,8.92,43,0,5.9978
L_1,1,7.98,23,1,5.0012
L_1,3,7.98,27,2,3.998
L_1,4,7.98,5,3,5.0012
L_1,4,7.98,3,4,5.0012
L_1,0,7.04,7,5,3.998
L_1,2,7.04,13,6,5.0012
L_1,5,7.98,24,7,5.9978
L_1,14,7.98,50,8,5.9978
L_1,19,8.92,96,9,5.9978
L_1,60,8.92,188,10,5.9978
L_1,74,9.86,218,11,9.9974
L_1,78,10.8,243,12,11.0006
L_1,84,10.8,224,13,11.0006
L_1,61,8.92,195,14,7.001
L_1,29,8.92,144,15,5.9978
L_1,44,8.92,162,16,7.001
L_1,32,8.92,135,17,7.001
L_1,16,8.92,158,18,7.001
L_1,34,9.86,128,19,9.9974
L_1,16,8.92,71,20,5.9978
L_1,17,8.92,71,21,7.001
L_1,9,8.92,55,22,7.9976
L_1,6,8.92,19,23,7.9976
L_1,3,7.98,13,0,7.001
L_1,1,8.92,5,1,7.9976
L_1,0,8.92,4,2,7.9976
L_1,1,8.92,6,3,9.0008
L_1,2,7.98,6,4,7.001
L_1,4,8.92,17,5,7.9976
L_1,3,8.92,91,6,9.0008
L_1,8,8.92,241,7,7.001
L_1,13,8.92,359,8,7.9976
L_1,12,10.8,141,9,11.0006
L_1,19,10.8,82,10,11.0006
L_1,26,10.8,100,11,11.0006
L_1,29,10.8,118,12,11.0006
L_1,16,11.74,102,13,11.9972
L_1,26,10.8,94,14,11.0006
L_1,22,10.8,79,15,11.0006
L_1,16,10.8,202,16,11.0006
L_3,40,10.8,455,17,11.0006
L_3,28,10.8,384,18,11.0006
L_1,15,10.8,300,19,11.0006
L_1,13,10.8,191,20,11.0006
L_1,10,10.8,128,21,11.0006
L_1,12,10.8,79,22,11.0006
L_1,11,10.8,43,23,11.0006
L_1,5,10.8,22,0,11.0006
L_1,1,10.8,8,1,11.0006
L_1,1,10.8,2,2,11.0006
L_1,3,10.8,3,3,11.0006
L_1,3,10.8,4,4,11.0006
L_1,2,10.8,25,5,11.0006
L_1,3,10.8,109,6,11.0006
L_1,11,11.74,298,7,11.9972
L_1,28,12.68,372,8,13.0004
L_1,19,13.62,168,9,13.997
L_1,19,14.56,107,10,15.0002
L_1,22,17.38,102,11,18.0032
L_1,39,18.32,160,12,18.9998
L_1,20,18.32,153,13,18.9998
L_1,27,19.26,156,14,20.003
L_1,28,19.26,166,15,20.003
L_1,36,19.26,273,16,20.003
L_3,55,18.32,530,17,18.9998
L_3,68,17.38,456,18,18.0032
L_1,35,16.44,310,19,17.0
L_1,25,16.44,236,20,17.0
L_1,22,15.5,144,21,15.9968
L_1,8,15.5,106,22,15.9968
L_1,6,14.56,60,23,15.0002
L_1,7,14.56,36,0,15.0002
L_1,4,14.56,7,1,15.0002
L_1,1,13.62,2,2,13.997
L_1,1,13.62,5,3,13.997
L_1,1,12.68,4,4,13.0004
L_1,3,12.68,29,5,13.0004
L_1,5,12.68,112,6,13.0004
L_1,9,13.62,292,7,13.997
L_3,26,16.44,441,8,17.0
L_1,32,17.38,187,9,18.0032
L_1,30,18.32,103,10,18.9998
L_1,32,20.2,138,11,24.9992
L_1,34,21.14,180,12,24.9992
L_1,30,22.08,189,13,24.9992
L_1,34,22.08,156,14,24.9992
L_1,35,22.08,147,15,24.9992
L_1,37,22.08,245,16,24.9992
L_3,66,22.08,525,17,24.9992
L_3,57,20.2,536,18,24.9992
L_1,40,19.26,334,19,20.003
L_1,18,16.44,228,20,17.0
L_1,28,15.5,173,21,15.9968
L_1,20,16.44,134,22,17.0
L_1,9,15.5,64,23,15.9968
L_1,6,15.5,34,0,15.9968
L_1,5,14.56,17,1,15.0002
L_1,2,13.62,8,2,13.997
L_1,1,12.68,4,3,13.0004
L_1,0,12.68,5,4,13.0004
L_1,0,11.74,24,5,11.9972
L_1,4,10.8,110,6,11.0006
L_1,15,11.74,287,7,11.9972
L_3,20,12.68,437,8,13.0004
L_1,20,13.62,188,9,13.997
L_1,24,16.44,105,10,17.0
L_1,29,17.38,115,11,18.0032
L_1,46,18.32,180,12,18.9998
L_1,33,18.32,158,13,18.9998
L_1,56,19.26,139,14,20.003
L_1,62,19.26,157,15,20.003
L_1,51,19.26,272,16,20.003
L_3,63,18.32,505,17,18.9998
L_3,59,17.38,479,18,18.0032
L_1,38,16.44,305,19,17.0
L_1,29,15.5,231,20,15.9968
L_1,34,13.62,161,21,13.997
L_1,24,13.62,124,22,13.997
L_1,18,12.68,81,23,13.0004
L_1,19,12.68,48,0,13.0004
L_1,3,12.68,25,1,13.0004
L_1,0,11.74,5,2,11.9972
L_1,1,10.8,9,3,11.0006
L_1,0,10.8,5,4,11.0006
